date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:12	1778/1778	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:48:31%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/legen-art2-80x60.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/legen-art2-80x60.jpg	(from https://egepenakcayapi.com/4741-2/)
16:29:12	13742/13742	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:13%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/4732	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/4732.json	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	2554/2554	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:13%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Flegend-art-pencere-sistemleri%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embed4fbf.json	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:13%20GMT	https://egepenakcayapi.com/?p=4732	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/index706d.html	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:13%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Flegend-art-pencere-sistemleri%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embedf7ea	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	5197/5197	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:48:31%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/legen-art2-300x180.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/legen-art2-300x180.jpg	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	6603/6603	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Feb%202026%2013:29:14%20GMT	https://www.egepen.com.tr/images/legend-art.jpg	C:/Benim%20Web%20Sitem/yedekk/www.egepen.com.tr/images/legend-art.jpg	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:13	1161/1161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202023%2021:19:39%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/Legend1-1-80x60.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/Legend1-1-80x60.jpg	(from https://egepenakcayapi.com/legend-art-pencere-sistemleri/)
16:29:14	9870/9870	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:14%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/3752	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/3752.json	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:15%20GMT	https://egepenakcayapi.com/?p=3752	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/indexfcd9.html	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:15	2601/2601	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:15%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Flegend-pvc-pencereler-nedir-nasil-calisir%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embed35f6.json	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:15	2809/2809	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:15%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Flegend-pvc-pencereler-nedir-nasil-calisir%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embedbc4a	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:15	4704/4704	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202023%2021:19:39%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/Legend1-1-300x180.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/Legend1-1-300x180.jpg	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:15	1156/1156	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:02:27%20GMT	https://egepenakcayapi.com/wp-content/uploads/2022/05/pencere-buhar-80x60.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2022/05/pencere-buhar-80x60.jpg	(from https://egepenakcayapi.com/legend-pvc-pencereler-nedir-nasil-calisir/)
16:29:16	8100/8100	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:16%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/3602	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/3602.json	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:16	2699/2699	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:16%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fpvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embedd9ae.json	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:16	2904/2904	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:17%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fpvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embed84f0	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:16	10072/10072	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:02:27%20GMT	https://egepenakcayapi.com/wp-content/uploads/2022/05/pencere-buhar-300x200.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2022/05/pencere-buhar-300x200.jpg	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:17%20GMT	https://egepenakcayapi.com/pvc-dograma	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/pvc-dograma	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:17%20GMT	https://egepenakcayapi.com/cam-balkon	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/cam-balkon	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:17	5345/5345	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202023%2018:52:00%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/pvc-dograma-16-80x60.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/pvc-dograma-16-80x60.jpg	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:17%20GMT	https://egepenakcayapi.com/?p=3602	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/index5b49.html	(from https://egepenakcayapi.com/pvc-dograma-camlarda-olusan-terleme-nasil-onlenir-cozuldu/)
16:29:17	9218/9218	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:18%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/1181	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/1181.json	(from https://egepenakcayapi.com/pvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir/)
16:29:17	2589/2589	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:18%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fpvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embed1874.json	(from https://egepenakcayapi.com/pvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir/)
16:29:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:18%20GMT	https://egepenakcayapi.com/?p=1181	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/indexcd03.html	(from https://egepenakcayapi.com/pvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir/)
16:29:18	2788/2788	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:18%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fpvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embed51e3	(from https://egepenakcayapi.com/pvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir/)
16:29:18	140777/140777	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202023%2018:51:59%20GMT	https://egepenakcayapi.com/wp-content/uploads/2023/03/pvc-dograma-16-1024x576.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2023/03/pvc-dograma-16-1024x576.jpg	(from https://egepenakcayapi.com/pvc-dogramalarda-aksesuar-nedir-ve-cam-neden-onemlidir/)
16:29:18	11354/11354	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:19%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/938	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/938.json	(from https://egepenakcayapi.com/zendow-pencereler/)
16:29:18	2487/2487	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:19%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fzendow-pencereler%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embeddd56.json	(from https://egepenakcayapi.com/zendow-pencereler/)
16:29:19	2692/2692	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:19%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fzendow-pencereler%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embeda63d	(from https://egepenakcayapi.com/zendow-pencereler/)
16:29:19	1474/1474	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:33:14%20GMT	https://egepenakcayapi.com/wp-content/uploads/2019/08/gicirti-80x60.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2019/08/gicirti-80x60.jpg	(from https://egepenakcayapi.com/zendow-pencereler/)
16:29:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:19%20GMT	https://egepenakcayapi.com/?p=938	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/indexefce.html	(from https://egepenakcayapi.com/zendow-pencereler/)
16:29:19	9879/9879	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:20%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/posts/883	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/posts/883.json	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
16:29:19	2624/2624	---M-Z	200	added ('OK')	application/json	date:Mon,%2009%20Feb%202026%2013:29:20%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fkapi-gicirdamasi-nasil-giderilir-cozuldu%2F	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embedd081.json	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
16:29:20	2838/2838	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:20%20GMT	https://egepenakcayapi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fegepenakcayapi.com%2Fkapi-gicirdamasi-nasil-giderilir-cozuldu%2F&format=xml	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/oembed/1.0/embedc275	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
16:29:20	12726/12726	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2007:33:13%20GMT	https://egepenakcayapi.com/wp-content/uploads/2019/08/gicirti-300x290.jpg	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-content/uploads/2019/08/gicirti-300x290.jpg	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
16:29:20	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:21%20GMT	http://egepenakcayapi.com/robots.txt		(from https://egepenakcayapi.com/wp-content/cache/wpfc-minified/7x953ny0/9rf2c.css)
16:29:21	64150/64150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Feb%202026%2013:29:21%20GMT	https://egepenakcayapi.com/iletisim-egepenakcayapi-kimdir/	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/iletisim-egepenakcayapi-kimdir/index.html	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
16:29:21	1242/1242	---M--	403	error ('Forbidden')	text/html	date:Mon,%2009%20Feb%202026%2013:29:21%20GMT	https://egepenakcayapi.com/wp-json/wp/v2/users/1	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/wp-json/wp/v2/users/1	(from https://egepenakcayapi.com/author/akcaizorba/)
16:29:22	55272/55272	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2008:41:28%20GMT	https://egepenakcayapi.com/2023/	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/2023/index.html	(from https://egepenakcayapi.com/2023/07/)
16:29:22	14789/14789	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Feb%202026%2013:29:21%20GMT	https://egepenakcayapi.com/author/akcaizorba/feed/	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/author/akcaizorba/feed/index.html	(from https://egepenakcayapi.com/author/akcaizorba/)
16:29:22	51640/51640	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jul%202025%2023:52:24%20GMT	https://egepenakcayapi.com/2019/	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/2019/index.html	(from https://egepenakcayapi.com/2019/10/)
16:29:22	48898/48898	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2023:13:37%20GMT	https://egepenakcayapi.com/2022/	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/2022/index.html	(from https://egepenakcayapi.com/2022/05/)
16:29:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2013:29:21%20GMT	https://egepenakcayapi.com/?p=883	C:/Benim%20Web%20Sitem/yedekk/egepenakcayapi.com/indexa34f.html	(from https://egepenakcayapi.com/kapi-gicirdamasi-nasil-giderilir-cozuldu/)
